Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
West Soda,1128299,1/21/2022,West,Nevada,Las Vegas,Diet Coke,0.46,"1,160",533.60,154.74,0.29
West Soda,1128299,1/22/2022,West,Nevada,Las Vegas,Sprite,0.47,"1,200",564.00,253.80,0.45
West Soda,1128299,1/23/2022,West,Nevada,Las Vegas,Fanta,0.40,900,360.00,147.60,0.41
West Soda,1128299,1/24/2022,West,Nevada,Las Vegas,Powerade,0.47,620,291.40,177.75,0.61
West Soda,1128299,1/25/2022,West,Nevada,Las Vegas,Dasani Water,0.54,"1,230",664.20,179.33,0.27
West Soda,1128299,1/26/2022,West,Nevada,Las Vegas,Coca-Cola,0.43,"1,710",735.30,352.94,0.48
West Soda,1128299,1/27/2022,West,Nevada,Las Vegas,Diet Coke,0.43,"1,200",516.00,180.60,0.35
West Soda,1128299,1/28/2022,West,Nevada,Las Vegas,Sprite,0.49,"1,320",646.80,304.00,0.47
West Soda,1128299,1/29/2022,West,Nevada,Las Vegas,Fanta,0.47,"1,050",493.50,227.01,0.46
West Soda,1128299,1/30/2022,West,Nevada,Las Vegas,Powerade,0.43,660,283.80,187.31,0.66
West Soda,1128299,1/31/2022,West,Nevada,Las Vegas,Dasani Water,0.54,"1,400",756.00,241.92,0.32
West Soda,1128299,2/1/2022,West,Nevada,Las Vegas,Coca-Cola,0.47,"2,450",1151.50,575.75,0.50
West Soda,1128299,2/2/2022,West,Nevada,Las Vegas,Diet Coke,0.51,"1,820",928.20,334.15,0.36
West Soda,1128299,2/3/2022,West,Nevada,Las Vegas,Sprite,0.46,"1,760",809.60,388.61,0.48
West Soda,1128299,2/4/2022,West,Nevada,Las Vegas,Fanta,0.47,"1,450",681.50,306.68,0.45
West Soda,1128299,2/5/2022,West,Nevada,Las Vegas,Powerade,0.47,"1,050",493.50,320.78,0.65
West Soda,1128299,2/6/2022,West,Nevada,Las Vegas,Dasani Water,0.57,"1,920",1094.40,306.43,0.28
West Soda,1128299,2/7/2022,West,Nevada,Las Vegas,Coca-Cola,0.48,"2,330",1118.40,492.10,0.44
West Soda,1128299,2/8/2022,West,Nevada,Las Vegas,Diet Coke,0.46,"2,040",938.40,253.37,0.27
West Soda,1128299,2/9/2022,West,Nevada,Las Vegas,Sprite,0.47,"1,710",803.70,361.67,0.45
West Soda,1128299,2/10/2022,West,Nevada,Las Vegas,Fanta,0.46,"1,400",644.00,270.48,0.42
West Soda,1128299,2/11/2022,West,Nevada,Las Vegas,Powerade,0.47,"1,500",705.00,415.95,0.59
West Soda,1128299,2/12/2022,West,Nevada,Las Vegas,Dasani Water,0.61,"1,700",1037.00,279.99,0.27
West Soda,1128299,2/13/2022,West,Nevada,Las Vegas,Coca-Cola,0.44,"2,380",1047.20,481.71,0.46
West Soda,1128299,2/14/2022,West,Nevada,Las Vegas,Diet Coke,0.56,"2,080",1164.80,337.79,0.29
West Soda,1128299,2/15/2022,West,Nevada,Las Vegas,Sprite,0.44,"1,790",787.60,330.79,0.42
West Soda,1128299,2/16/2022,West,Nevada,Las Vegas,Fanta,0.42,"1,520",638.40,268.13,0.42
West Soda,1128299,2/17/2022,West,Nevada,Las Vegas,Powerade,0.50,"1,520",760.00,448.40,0.59
West Soda,1128299,2/18/2022,West,Nevada,Las Vegas,Dasani Water,0.55,"1,280",704.00,183.04,0.26
West Soda,1128299,2/19/2022,West,Nevada,Las Vegas,Coca-Cola,0.41,"1,860",762.60,289.79,0.38
West Soda,1128299,2/20/2022,West,Nevada,Las Vegas,Diet Coke,0.51,"1,800",918.00,247.86,0.27
West Soda,1128299,2/21/2022,West,Nevada,Las Vegas,Sprite,0.46,"1,440",662.40,271.58,0.41
West Soda,1128299,2/22/2022,West,Nevada,Las Vegas,Fanta,0.43,"1,240",533.20,186.62,0.35
West Soda,1128299,2/23/2022,West,Nevada,Las Vegas,Powerade,0.53,"1,280",678.40,359.55,0.53
West Soda,1128299,2/24/2022,West,Nevada,Las Vegas,Dasani Water,0.54,"1,400",756.00,158.76,0.21
West Soda,1128299,2/25/2022,West,Nevada,Las Vegas,Coca-Cola,0.47,"1,710",803.70,321.48,0.40
West Soda,1128299,2/26/2022,West,Nevada,Las Vegas,Diet Coke,0.50,"1,930",965.00,241.25,0.25
West Soda,1128299,2/27/2022,West,Nevada,Las Vegas,Sprite,0.47,"1,130",531.10,223.06,0.42
West Soda,1128299,2/28/2022,West,Nevada,Las Vegas,Fanta,0.43,"1,190",511.70,168.86,0.33
West Soda,1128299,3/1/2022,West,Nevada,Las Vegas,Powerade,0.48,"1,070",513.60,277.34,0.54
West Soda,1128299,3/2/2022,West,Nevada,Las Vegas,Dasani Water,0.53,"1,200",636.00,139.92,0.22
West Soda,1128299,3/3/2022,West,Nevada,Las Vegas,Coca-Cola,0.47,"1,960",921.20,386.90,0.42
West Soda,1128299,3/4/2022,West,Nevada,Las Vegas,Diet Coke,0.52,"2,010",1045.20,261.30,0.25
West Soda,1128299,3/5/2022,West,Nevada,Las Vegas,Sprite,0.44,"1,400",616.00,258.72,0.42
West Soda,1128299,3/6/2022,West,Nevada,Las Vegas,Fanta,0.43,"1,320",567.60,198.66,0.35
West Soda,1128299,3/7/2022,West,Nevada,Las Vegas,Powerade,0.46,"1,190",547.40,295.60,0.54
West Soda,1128299,3/8/2022,West,Nevada,Las Vegas,Dasani Water,0.51,"1,620",826.20,173.50,0.21
West Soda,1128299,3/9/2022,West,Nevada,Las Vegas,Coca-Cola,0.47,"2,160",1015.20,375.62,0.37
West Soda,1128299,3/10/2022,West,Nevada,Las Vegas,Diet Coke,0.50,"2,090",1045.00,261.25,0.25
West Soda,1128299,3/11/2022,West,Nevada,Las Vegas,Sprite,0.47,"1,660",780.20,327.68,0.42
West Soda,1128299,3/12/2022,West,Nevada,Las Vegas,Fanta,0.40,"1,660",664.00,239.04,0.36
West Soda,1128299,3/13/2022,West,Nevada,Las Vegas,Powerade,0.49,"1,360",666.40,359.86,0.54
West Soda,1128299,3/14/2022,West,Nevada,Las Vegas,Dasani Water,0.56,"1,700",952.00,171.36,0.18
West Soda,1128299,3/15/2022,West,Nevada,Las Vegas,Coca-Cola,0.20,"1,490",298.00,119.20,0.40
West Soda,1128299,3/16/2022,West,Nevada,Las Vegas,Diet Coke,0.31,"1,450",449.50,112.38,0.25
West Soda,1128299,3/17/2022,West,Nevada,Las Vegas,Sprite,0.26,"1,280",332.80,139.78,0.42
West Soda,1128299,3/18/2022,West,Nevada,Las Vegas,Fanta,0.26,960,249.60,84.86,0.34
FizzyCo,1197831,3/14/2023,South,Tennessee,Knoxville,Powerade,0.30,"1,230",369.00,125.46,0.34
FizzyCo,1197831,3/15/2023,South,Tennessee,Knoxville,Dasani Water,0.24,"1,700",408.00,216.24,0.53
FizzyCo,1197831,3/16/2023,South,Tennessee,Knoxville,Coca-Cola,0.18,"2,020",363.60,134.53,0.37
FizzyCo,1197831,3/17/2023,South,Tennessee,Knoxville,Diet Coke,0.23,"2,190",503.70,196.44,0.39
FizzyCo,1197831,3/18/2023,South,Tennessee,Knoxville,Sprite,0.23,"1,400",322.00,125.58,0.39
FizzyCo,1197831,3/19/2023,South,Tennessee,Knoxville,Fanta,0.28,"1,280",358.40,175.62,0.49
FizzyCo,1197831,3/20/2023,South,Tennessee,Knoxville,Powerade,0.29,940,272.60,87.23,0.32
FizzyCo,1197831,3/21/2023,South,Tennessee,Knoxville,Dasani Water,0.28,"1,430",400.40,224.22,0.56
FizzyCo,1197831,3/22/2023,South,Tennessee,Knoxville,Coca-Cola,0.20,"2,210",442.00,190.06,0.43
FizzyCo,1197831,3/23/2023,South,Tennessee,Knoxville,Diet Coke,0.31,"1,950",604.50,284.12,0.47
FizzyCo,1197831,3/24/2023,South,Tennessee,Knoxville,Sprite,0.22,"1,660",365.20,157.04,0.43
FizzyCo,1197831,3/25/2023,South,Tennessee,Knoxville,Fanta,0.25,"1,240",310.00,173.60,0.56
FizzyCo,1197831,3/26/2023,South,Tennessee,Knoxville,Powerade,0.27,880,237.60,97.42,0.41
FizzyCo,1197831,3/27/2023,South,Tennessee,Knoxville,Dasani Water,0.25,"1,450",362.50,221.13,0.61
FizzyCo,1197831,3/28/2023,South,Tennessee,Knoxville,Coca-Cola,0.13,"2,030",263.90,118.76,0.45
FizzyCo,1197831,3/29/2023,South,Tennessee,Knoxville,Diet Coke,0.17,"2,030",345.10,144.94,0.42
FizzyCo,1197831,3/30/2023,South,Tennessee,Knoxville,Sprite,0.15,"1,700",255.00,112.20,0.44
FizzyCo,1197831,3/31/2023,South,Tennessee,Knoxville,Fanta,0.20,"1,280",256.00,143.36,0.56
FizzyCo,1197831,4/1/2023,South,Tennessee,Knoxville,Powerade,0.20,"1,050",210.00,79.80,0.38
FizzyCo,1197831,4/2/2023,South,Tennessee,Knoxville,Dasani Water,0.18,"1,960",352.80,215.21,0.61
FizzyCo,1197831,4/3/2023,South,Tennessee,Knoxville,Coca-Cola,0.12,"2,470",296.40,133.38,0.45
FizzyCo,1197831,4/4/2023,South,Tennessee,Knoxville,Diet Coke,0.20,"2,400",480.00,211.20,0.44
FizzyCo,1197831,4/5/2023,South,Tennessee,Knoxville,Sprite,0.14,"2,040",285.60,131.38,0.46
FizzyCo,1197831,4/6/2023,South,Tennessee,Knoxville,Fanta,0.20,"1,790",358.00,193.32,0.54
FizzyCo,1197831,4/7/2023,South,Tennessee,Knoxville,Powerade,0.33,"1,320",435.60,178.60,0.41
FizzyCo,1197831,4/8/2023,South,Tennessee,Knoxville,Dasani Water,0.31,"2,710",840.10,495.66,0.59
FizzyCo,1197831,4/9/2023,South,Tennessee,Knoxville,Coca-Cola,0.28,"2,560",716.80,336.90,0.47
FizzyCo,1197831,4/10/2023,South,Tennessee,Knoxville,Diet Coke,0.32,"2,400",768.00,360.96,0.47
FizzyCo,1197831,4/11/2023,South,Tennessee,Knoxville,Sprite,0.26,"2,020",525.20,231.09,0.44
FizzyCo,1197831,4/12/2023,South,Tennessee,Knoxville,Fanta,0.29,"1,980",574.20,321.55,0.56
FizzyCo,1197831,4/13/2023,South,Tennessee,Knoxville,Powerade,0.30,"1,500",450.00,175.50,0.39
FizzyCo,1197831,4/14/2023,South,Tennessee,Knoxville,Dasani Water,0.37,"3,060",1132.20,668.00,0.59
FizzyCo,1197831,4/15/2023,South,Tennessee,Knoxville,Coca-Cola,0.29,"2,720",788.80,394.40,0.50
FizzyCo,1197831,4/16/2023,South,Tennessee,Knoxville,Diet Coke,0.30,"2,640",792.00,396.00,0.50
FizzyCo,1197831,4/17/2023,South,Tennessee,Knoxville,Sprite,0.30,"3,220",966.00,483.00,0.50
FizzyCo,1197831,4/18/2023,South,Tennessee,Knoxville,Fanta,0.32,"1,960",627.20,382.59,0.61
FizzyCo,1197831,4/19/2023,South,Tennessee,Knoxville,Powerade,0.33,"1,820",600.60,270.27,0.45
FizzyCo,1197831,4/20/2023,South,Tennessee,Knoxville,Dasani Water,0.38,"2,720",1033.60,640.83,0.62
FizzyCo,1197831,4/21/2023,South,Tennessee,Knoxville,Coca-Cola,0.29,"2,330",675.70,344.61,0.51
FizzyCo,1197831,4/22/2023,South,Tennessee,Knoxville,Diet Coke,0.44,"2,710",1192.40,608.12,0.51
FizzyCo,1197831,4/23/2023,South,Tennessee,Knoxville,Sprite,0.39,"3,140",1224.60,575.56,0.47
FizzyCo,1197831,4/24/2023,South,Tennessee,Knoxville,Fanta,0.32,"1,620",518.40,305.86,0.59
FizzyCo,1197831,4/25/2023,South,Tennessee,Knoxville,Powerade,0.35,"1,430",500.50,225.23,0.45
FizzyCo,1197831,4/26/2023,South,Tennessee,Knoxville,Dasani Water,0.40,"2,320",928.00,621.76,0.67
FizzyCo,1197831,4/27/2023,South,Tennessee,Knoxville,Coca-Cola,0.40,"2,090",836.00,418.00,0.50
FizzyCo,1197831,4/28/2023,South,Tennessee,Knoxville,Diet Coke,0.33,"2,130",702.90,330.36,0.47
FizzyCo,1197831,4/29/2023,South,Tennessee,Knoxville,Sprite,0.40,"2,030",812.00,414.12,0.51
FizzyCo,1197831,4/30/2023,South,Tennessee,Knoxville,Fanta,0.40,"1,360",544.00,310.08,0.57
FizzyCo,1197831,5/1/2023,South,Tennessee,Knoxville,Powerade,0.39,"1,200",468.00,201.24,0.43
FizzyCo,1197831,5/2/2023,South,Tennessee,Knoxville,Dasani Water,0.30,"2,190",657.00,407.34,0.62
FizzyCo,1197831,5/3/2023,South,Tennessee,Knoxville,Coca-Cola,0.28,"2,010",562.80,292.66,0.52
FizzyCo,1197831,5/4/2023,South,Tennessee,Knoxville,Diet Coke,0.25,"1,780",445.00,213.60,0.48
FizzyCo,1197831,5/5/2023,South,Tennessee,Knoxville,Sprite,0.27,"1,630",440.10,211.25,0.48
FizzyCo,1197831,5/6/2023,South,Tennessee,Knoxville,Fanta,0.30,"1,310",393.00,235.80,0.60
FizzyCo,1197831,5/7/2023,South,Tennessee,Knoxville,Powerade,0.28,"1,090",305.20,134.29,0.44
FizzyCo,1197831,5/8/2023,South,Tennessee,Knoxville,Dasani Water,0.29,"1,790",519.10,347.80,0.67
FizzyCo,1197831,5/9/2023,South,Tennessee,Knoxville,Coca-Cola,0.24,"2,030",487.20,233.86,0.48
FizzyCo,1197831,5/10/2023,South,Tennessee,Knoxville,Diet Coke,0.21,"2,230",468.30,229.47,0.49
FizzyCo,1197831,5/11/2023,South,Tennessee,Knoxville,Sprite,0.37,"2,040",754.80,354.76,0.47
FizzyCo,1197831,5/12/2023,South,Tennessee,Knoxville,Fanta,0.38,"1,570",596.60,369.89,0.62
FizzyCo,1197831,5/13/2023,South,Tennessee,Knoxville,Powerade,0.43,"1,400",602.00,276.92,0.46
FizzyCo,1197831,5/14/2023,South,Tennessee,Knoxville,Dasani Water,0.43,"2,020",868.60,573.28,0.66
FizzyCo,1197831,5/15/2023,South,Tennessee,Knoxville,Coca-Cola,0.39,"2,480",967.20,464.26,0.48
FizzyCo,1197831,5/16/2023,South,Tennessee,Knoxville,Diet Coke,0.37,"2,640",976.80,478.63,0.49
FizzyCo,1197831,5/17/2023,South,Tennessee,Knoxville,Sprite,0.44,"2,100",924.00,471.24,0.51
FizzyCo,1197831,5/18/2023,South,Tennessee,Knoxville,Fanta,0.44,"1,760",774.40,464.64,0.60
FizzyCo,1197831,5/19/2023,South,Tennessee,Knoxville,Powerade,0.38,"1,600",608.00,285.76,0.47
FizzyCo,1197831,5/20/2023,South,Tennessee,Knoxville,Dasani Water,0.49,"2,250",1102.50,694.58,0.63
BevCo,1185732,5/21/2023,South,Tennessee,Knoxville,Coca-Cola,0.27,"1,400",378.00,166.32,0.44
BevCo,1185732,5/22/2023,South,Tennessee,Knoxville,Diet Coke,0.23,700,161.00,66.01,0.41
BevCo,1185732,5/23/2023,South,Tennessee,Knoxville,Sprite,0.19,740,140.60,54.83,0.39
BevCo,1185732,5/24/2023,South,Tennessee,Knoxville,Fanta,0.22,230,50.60,21.76,0.43
FizzyCo,1197831,8/5/2023,South,Alabama,Birmingham,Powerade,0.31,"1,140",353.40,144.89,0.41
FizzyCo,1197831,8/6/2023,South,Alabama,Birmingham,Dasani Water,0.24,"1,520",364.80,215.23,0.59
FizzyCo,1197831,8/7/2023,South,Alabama,Birmingham,Coca-Cola,0.16,"2,060",329.60,154.91,0.47
FizzyCo,1197831,8/8/2023,South,Alabama,Birmingham,Diet Coke,0.26,"1,920",499.20,209.66,0.42
FizzyCo,1197831,8/9/2023,South,Alabama,Birmingham,Sprite,0.26,"1,360",353.60,155.58,0.44
FizzyCo,1197831,8/10/2023,South,Alabama,Birmingham,Fanta,0.24,"1,130",271.20,146.45,0.54
FizzyCo,1197831,8/11/2023,South,Alabama,Birmingham,Powerade,0.29,850,246.50,96.14,0.39
FizzyCo,1197831,8/12/2023,South,Alabama,Birmingham,Dasani Water,0.27,"1,440",388.80,221.62,0.57
FizzyCo,1197831,8/13/2023,South,Alabama,Birmingham,Coca-Cola,0.23,"1,940",446.20,218.64,0.49
FizzyCo,1197831,8/14/2023,South,Alabama,Birmingham,Diet Coke,0.32,"1,940",620.80,291.78,0.47
FizzyCo,1197831,8/15/2023,South,Alabama,Birmingham,Sprite,0.20,"1,440",288.00,146.88,0.51
FizzyCo,1197831,8/16/2023,South,Alabama,Birmingham,Fanta,0.23,"1,160",266.80,162.75,0.61
FizzyCo,1197831,8/17/2023,South,Alabama,Birmingham,Powerade,0.28,880,246.40,113.34,0.46
FizzyCo,1197831,8/18/2023,South,Alabama,Birmingham,Dasani Water,0.26,"1,200",312.00,205.92,0.66
FizzyCo,1197831,8/19/2023,South,Alabama,Birmingham,Coca-Cola,0.15,"2,150",322.50,167.70,0.52
FizzyCo,1197831,8/20/2023,South,Alabama,Birmingham,Diet Coke,0.16,"2,020",323.20,151.90,0.47
FizzyCo,1197831,8/21/2023,South,Alabama,Birmingham,Sprite,0.11,"1,520",167.20,78.58,0.47
FizzyCo,1197831,8/22/2023,South,Alabama,Birmingham,Fanta,0.15,"1,160",174.00,104.40,0.60
FizzyCo,1197831,8/23/2023,South,Alabama,Birmingham,Powerade,0.19,880,167.20,70.22,0.42
FizzyCo,1197831,8/24/2023,South,Alabama,Birmingham,Dasani Water,0.14,"1,650",231.00,154.77,0.67
FizzyCo,1197831,8/25/2023,South,Alabama,Birmingham,Coca-Cola,0.07,"2,240",156.80,73.70,0.47
FizzyCo,1197831,8/26/2023,South,Alabama,Birmingham,Diet Coke,0.16,"2,180",348.80,170.91,0.49
FizzyCo,1197831,8/27/2023,South,Alabama,Birmingham,Sprite,0.11,"1,900",209.00,108.68,0.52
FizzyCo,1197831,8/28/2023,South,Alabama,Birmingham,Fanta,0.26,"1,650",429.00,261.69,0.61
FizzyCo,1197831,8/29/2023,South,Alabama,Birmingham,Powerade,0.39,"1,320",514.80,216.22,0.42
FizzyCo,1197831,8/30/2023,South,Alabama,Birmingham,Dasani Water,0.36,"2,630",946.80,624.89,0.66
FizzyCo,1197831,8/31/2023,South,Alabama,Birmingham,Coca-Cola,0.30,"2,250",675.00,324.00,0.48
FizzyCo,1197831,9/1/2023,South,Alabama,Birmingham,Diet Coke,0.35,"2,330",815.50,383.29,0.47
FizzyCo,1197831,9/2/2023,South,Alabama,Birmingham,Sprite,0.35,"2,280",798.00,406.98,0.51
FizzyCo,1197831,9/3/2023,South,Alabama,Birmingham,Fanta,0.31,"2,100",651.00,390.60,0.60
FizzyCo,1197831,9/4/2023,South,Alabama,Birmingham,Powerade,0.38,"1,650",627.00,294.69,0.47
FizzyCo,1197831,9/5/2023,South,Alabama,Birmingham,Dasani Water,0.36,"2,800",1008.00,645.12,0.64
FizzyCo,1197831,9/6/2023,South,Alabama,Birmingham,Coca-Cola,0.31,"2,560",793.60,420.61,0.53
FizzyCo,1197831,9/7/2023,South,Alabama,Birmingham,Diet Coke,0.37,"2,640",976.80,537.24,0.55
FizzyCo,1197831,9/8/2023,South,Alabama,Birmingham,Sprite,0.31,"3,220",998.20,558.99,0.56
FizzyCo,1197831,9/9/2023,South,Alabama,Birmingham,Fanta,0.36,"1,960",705.60,472.75,0.67
FizzyCo,1197831,9/10/2023,South,Alabama,Birmingham,Powerade,0.35,"1,790",626.50,325.78,0.52
FizzyCo,1197831,9/11/2023,South,Alabama,Birmingham,Dasani Water,0.47,"2,800",1316.00,921.20,0.70
FizzyCo,1197831,9/12/2023,South,Alabama,Birmingham,Coca-Cola,0.27,"2,330",629.10,346.01,0.55
FizzyCo,1197831,9/13/2023,South,Alabama,Birmingham,Diet Coke,0.39,"2,330",908.70,490.70,0.54
FizzyCo,1197831,9/14/2023,South,Alabama,Birmingham,Sprite,0.36,"2,780",1000.80,530.42,0.53
FizzyCo,1197831,9/15/2023,South,Alabama,Birmingham,Fanta,0.37,"1,400",518.00,331.52,0.64
FizzyCo,1197831,9/16/2023,South,Alabama,Birmingham,Powerade,0.42,"1,400",588.00,294.00,0.50
FizzyCo,1197831,9/17/2023,South,Alabama,Birmingham,Dasani Water,0.39,"2,030",791.70,562.11,0.71
FizzyCo,1197831,9/18/2023,South,Alabama,Birmingham,Coca-Cola,0.38,"2,060",782.80,430.54,0.55
FizzyCo,1197831,9/19/2023,South,Alabama,Birmingham,Diet Coke,0.36,"1,730",622.80,342.54,0.55
FizzyCo,1197831,9/20/2023,South,Alabama,Birmingham,Sprite,0.47,"2,130",1001.10,560.62,0.56
FizzyCo,1197831,9/21/2023,South,Alabama,Birmingham,Fanta,0.44,"1,050",462.00,304.92,0.66
FizzyCo,1197831,9/22/2023,South,Alabama,Birmingham,Powerade,0.35,"1,160",406.00,194.88,0.48
FizzyCo,1197831,9/23/2023,South,Alabama,Birmingham,Dasani Water,0.26,"1,900",494.00,355.68,0.72
FizzyCo,1197831,9/24/2023,South,Alabama,Birmingham,Coca-Cola,0.20,"1,840",368.00,191.36,0.52
FizzyCo,1197831,9/25/2023,South,Alabama,Birmingham,Diet Coke,0.23,"1,730",397.90,218.85,0.55
FizzyCo,1197831,9/26/2023,South,Alabama,Birmingham,Sprite,0.24,"1,660",398.40,215.14,0.54
FizzyCo,1197831,9/27/2023,South,Alabama,Birmingham,Fanta,0.26,980,254.80,170.72,0.67
FizzyCo,1197831,9/28/2023,South,Alabama,Birmingham,Powerade,0.22,"1,050",231.00,113.19,0.49
FizzyCo,1197831,9/29/2023,South,Alabama,Birmingham,Dasani Water,0.26,"1,470",382.20,275.18,0.72
FizzyCo,1197831,9/30/2023,South,Alabama,Birmingham,Coca-Cola,0.14,"1,880",263.20,150.02,0.57
FizzyCo,1197831,10/1/2023,South,Alabama,Birmingham,Diet Coke,0.14,"2,000",280.00,145.60,0.52
FizzyCo,1197831,10/2/2023,South,Alabama,Birmingham,Sprite,0.33,"1,960",646.80,355.74,0.55
FizzyCo,1197831,10/3/2023,South,Alabama,Birmingham,Fanta,0.36,"1,350",486.00,325.62,0.67
FizzyCo,1197831,10/4/2023,South,Alabama,Birmingham,Powerade,0.37,"1,490",551.30,264.62,0.48
FizzyCo,1197831,10/5/2023,South,Alabama,Birmingham,Dasani Water,0.45,"1,880",846.00,583.74,0.69
FizzyCo,1197831,10/6/2023,South,Alabama,Birmingham,Coca-Cola,0.46,"2,400",1104.00,618.24,0.56
FizzyCo,1197831,10/7/2023,South,Alabama,Birmingham,Diet Coke,0.40,"2,480",992.00,525.76,0.53
FizzyCo,1197831,10/8/2023,South,Alabama,Birmingham,Sprite,0.47,"2,170",1019.90,550.75,0.54
FizzyCo,1197831,10/9/2023,South,Alabama,Birmingham,Fanta,0.52,"1,930",1003.60,632.27,0.63
FizzyCo,1197831,10/10/2023,South,Alabama,Birmingham,Powerade,0.40,"1,550",620.00,291.40,0.47
FizzyCo,1197831,10/11/2023,South,Alabama,Birmingham,Dasani Water,0.56,"2,250",1260.00,907.20,0.72
Amazon,1185732,10/12/2023,South,Alabama,Birmingham,Coca-Cola,0.27,"1,400",378.00,147.42,0.39
Amazon,1185732,10/13/2023,South,Alabama,Birmingham,Diet Coke,0.30,880,264.00,108.24,0.41
Amazon,1185732,10/14/2023,South,Alabama,Birmingham,Sprite,0.23,830,190.90,80.18,0.42
Amazon,1185732,10/15/2023,South,Alabama,Birmingham,Fanta,0.25,300,75.00,24.75,0.33
FizzyCo,1128299,2/17/2023,Southeast,Florida,Orlando,Fanta,0.36,940,338.40,125.21,0.37
FizzyCo,1128299,2/17/2023,Southeast,Florida,Orlando,Powerade,0.44,620,272.80,65.47,0.24
FizzyCo,1128299,2/17/2023,Southeast,Florida,Orlando,Dasani Water,0.33,"1,240",409.20,208.69,0.51
FizzyCo,1128299,3/16/2023,Southeast,Florida,Orlando,Coca-Cola,0.35,"1,710",598.50,203.49,0.34
FizzyCo,1128299,3/16/2023,Southeast,Florida,Orlando,Diet Coke,0.44,"1,240",545.60,169.14,0.31
FizzyCo,1128299,3/16/2023,Southeast,Florida,Orlando,Sprite,0.47,"1,490",700.30,224.10,0.32
FizzyCo,1128299,3/16/2023,Southeast,Florida,Orlando,Fanta,0.42,"1,140",478.80,167.58,0.35
FizzyCo,1128299,3/16/2023,Southeast,Florida,Orlando,Powerade,0.44,600,264.00,68.64,0.26
FizzyCo,1128299,3/16/2023,Southeast,Florida,Orlando,Dasani Water,0.48,"1,310",628.80,295.54,0.47
Walmart,1128299,4/17/2023,Southeast,Florida,Orlando,Coca-Cola,0.47,"1,710",803.70,289.33,0.36
Walmart,1128299,4/17/2023,Southeast,Florida,Orlando,Diet Coke,0.51,"1,050",535.50,144.59,0.27
Walmart,1128299,4/17/2023,Southeast,Florida,Orlando,Sprite,0.49,"1,320",646.80,219.91,0.34
Walmart,1128299,4/17/2023,Southeast,Florida,Orlando,Fanta,0.41,900,369.00,129.15,0.35
Walmart,1128299,4/17/2023,Southeast,Florida,Orlando,Powerade,0.47,600,282.00,62.04,0.22
Walmart,1128299,4/17/2023,Southeast,Florida,Orlando,Dasani Water,0.57,"1,130",644.10,322.05,0.50
Walmart,1128299,5/18/2023,Southeast,Florida,Orlando,Coca-Cola,0.44,"2,010",884.40,291.85,0.33
Walmart,1128299,5/18/2023,Southeast,Florida,Orlando,Diet Coke,0.46,"1,320",607.20,170.02,0.28
Walmart,1128299,5/18/2023,Southeast,Florida,Orlando,Sprite,0.46,"1,320",607.20,218.59,0.36
Walmart,1128299,5/18/2023,Southeast,Florida,Orlando,Fanta,0.39,"1,070",417.30,141.88,0.34
Walmart,1128299,5/18/2023,Southeast,Florida,Orlando,Powerade,0.42,680,285.60,71.40,0.25
Walmart,1128299,5/18/2023,Southeast,Florida,Orlando,Dasani Water,0.48,"1,730",830.40,390.29,0.47
Walmart,1128299,6/17/2023,Southeast,Florida,Orlando,Coca-Cola,0.50,"2,720",1360.00,435.20,0.32
Walmart,1128299,6/17/2023,Southeast,Florida,Orlando,Diet Coke,0.53,"2,240",1187.20,344.29,0.29
Walmart,1128299,6/17/2023,Southeast,Florida,Orlando,Sprite,0.60,"2,380",1428.00,471.24,0.33
Walmart,1128299,6/17/2023,Southeast,Florida,Orlando,Fanta,0.66,"1,960",1293.60,478.63,0.37
Walmart,1128299,6/17/2023,Southeast,Florida,Orlando,Powerade,0.71,"1,530",1086.30,238.99,0.22
Walmart,1128299,6/17/2023,Southeast,Florida,Orlando,Dasani Water,0.74,"2,480",1835.20,862.54,0.47
Walmart,1128299,7/16/2023,Southeast,Florida,Orlando,Coca-Cola,0.68,"2,970",2019.60,747.25,0.37
Walmart,1128299,7/16/2023,Southeast,Florida,Orlando,Diet Coke,0.74,"2,630",1946.20,544.94,0.28
Walmart,1128299,7/16/2023,Southeast,Florida,Orlando,Sprite,0.72,"2,380",1713.60,582.62,0.34
Walmart,1128299,7/16/2023,Southeast,Florida,Orlando,Fanta,0.59,"1,860",1097.40,362.14,0.33
Walmart,1128299,7/16/2023,Southeast,Florida,Orlando,Powerade,0.68,"2,080",1414.40,311.17,0.22
Walmart,1128299,7/16/2023,Southeast,Florida,Orlando,Dasani Water,0.75,"1,950",1462.50,687.38,0.47
Walmart,1128299,8/17/2023,Southeast,Florida,Orlando,Coca-Cola,0.68,"2,550",1734.00,624.24,0.36
Walmart,1128299,8/17/2023,Southeast,Florida,Orlando,Diet Coke,0.60,"2,720",1632.00,440.64,0.27
Walmart,1128299,8/17/2023,Southeast,Florida,Orlando,Sprite,0.62,"2,310",1432.20,472.63,0.33
Walmart,1128299,8/17/2023,Southeast,Florida,Orlando,Fanta,0.64,"1,470",940.80,310.46,0.33
Walmart,1128299,8/17/2023,Southeast,Florida,Orlando,Powerade,0.63,"1,660",1045.80,250.99,0.24
Walmart,1128299,8/17/2023,Southeast,Florida,Orlando,Dasani Water,0.60,960,576.00,282.24,0.49
